"";"BD";"fiche_n";"id_sortie";"id_obs";"date";"a";"m";"j";"Saisie";"etat_mer";"temp";"force_v";"direct_v";"direct_h";"neb";"phase_lune";"y_lat_DD";"x_lon_DD";"mod_peche";"prof_m_moyen";"nb_pecheur";"h_debut";"heure_enq";"h_fin";"Temps_peche_effectif";"choix_site";"fonds_rech";"esp_cib";"mort_app";"mort_esp";"viv_app";"viv_esp";"autre_app";"procu_app";"tech_util";"nom_scien";"nb_ind";"tail_cm";"poids_g";"poids_sor";"photos";"CPUE";"CPUE total";"obs";"y_lat";"y_degre";"y_min_dec";"lat";"x_lon";"x_degre";"x_min_dec";"long";"temps_peche_estime";"res_tour";"infraction";"infraction_nb";"zone_peche";"commune";"mode_de_pêche";"zone_geographique"
"163";"PNMCA";244;"PECHLOIS2022_0136";"PECHLOIS2022_0136_A";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,70767;9,4665;"pe";65;1;08:00:00;10:06:00;10:00:00;02:06:00;"conNAissance";"aucun_part";"NA";"cru";"crevette";"0";"0";"0";"mag_spe";"palangrotte";"Pagellus erythrinus";1;25;700;1100;"NA";333,333333333333;NA;"NA";NA;NA;NA;"42°42,46'";NA;NA;NA;"9°27,99'";02:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"164";"PNMCA";244;"PECHLOIS2022_0136";"PECHLOIS2022_0136_A";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,70767;9,4665;"pe";65;1;08:00:00;10:06:00;10:00:00;02:06:00;"conNAissance";"aucun_part";"NA";"cru";"crevette";"0";"0";"0";"mag_spe";"palangrotte";"Serranus cabrilla";4;15;400;NA;"NA";190,476190476191;NA;"NA";NA;NA;NA;"42°42,46'";NA;NA;NA;"9°27,99'";02:00:00;"resident";"min_cons";"4";NA;NA;NA;NA
"165";"PNMCA";245;"PECHLOIS2022_0136";"PECHLOIS2022_0136_B";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,76117;9,47533;"pe";28,4;3;07:00:00;10:25:00;11:30:00;03:25:00;"accessibilite, conNAissance, tranquilite";"rocheux";"NA";"cru,pss,mll";"serran, calamar, crevette";"0";"0";"0";"mag_spe";"peche au leurre";"Serranus cabrilla";6;9;530;730;"NA";51,7073170731707;NA;"NA";NA;NA;NA;"42°45,67'";NA;NA;NA;"9°28,52'";04:30:00;"resident";"min_cons";"6";NA;NA;NA;NA
"166";"PNMCA";245;"PECHLOIS2022_0136";"PECHLOIS2022_0136_B";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,76117;9,47533;"pe";28,4;3;07:00:00;10:25:00;11:30:00;03:25:00;"accessibilite, conNAissance, tranquilite";"rocheux";"NA";"cru,pss,mll";"serran, calamar, crevette";"0";"0";"0";"mag_spe";"peche au leurre";"Serranus scriba";2;17,5;200;NA;"NA";19,5121951219512;NA;"NA";NA;NA;NA;"42°45,67'";NA;NA;NA;"9°28,52'";04:30:00;"resident";"min_cons";"1";NA;NA;NA;NA
"167";"PNMCA";246;"PECHLOIS2022_0136";"PECHLOIS2022_0136_C";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,8705;9,47917;"pe";2,8;3;09:00:00;10:54:00;11:00:00;01:54:00;"accessibilite, conNAissance, tranquilite";"rocheux";"NA";"cru";"crevette";"0";"0";"0";"mag_spe";"palangrotte";"Coris julis";6;20;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"42°52,23'";NA;NA;NA;"9°28,75'";02:00:00;"secondaire";"NA";"NA";NA;NA;NA;NA
"168";"PNMCA";246;"PECHLOIS2022_0136";"PECHLOIS2022_0136_C";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,8705;9,47917;"pe";2,8;3;09:00:00;10:54:00;11:00:00;01:54:00;"accessibilite, conNAissance, tranquilite";"rocheux";"NA";"cru";"crevette";"0";"0";"0";"mag_spe";"palangrotte";"Diplodus annularis";1;5;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"42°52,23'";NA;NA;NA;"9°28,75'";02:00:00;"secondaire";"maille";"1";NA;NA;NA;NA
"169";"PNMCA";246;"PECHLOIS2022_0136";"PECHLOIS2022_0136_C";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,8705;9,47917;"pe";2,8;3;09:00:00;10:54:00;11:00:00;01:54:00;"accessibilite, conNAissance, tranquilite";"rocheux";"NA";"cru";"crevette";"0";"0";"0";"mag_spe";"palangrotte";"Pagellus erythrinus";1;20;1500;1500;"NA";263,157894736842;NA;"NA";NA;NA;NA;"42°52,23'";NA;NA;NA;"9°28,75'";02:00:00;"secondaire";"NA";"NA";NA;NA;NA;NA
"170";"PNMCA";246;"PECHLOIS2022_0136";"PECHLOIS2022_0136_C";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,8705;9,47917;"pe";2,8;3;09:00:00;10:54:00;11:00:00;01:54:00;"accessibilite, conNAissance, tranquilite";"rocheux";"NA";"cru";"crevette";"0";"0";"0";"mag_spe";"palangrotte";"Serranus cabrilla";1;15;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"42°52,23'";NA;NA;NA;"9°28,75'";02:00:00;"secondaire";"min_cons";"1";NA;NA;NA;NA
"171";"PNMCA";246;"PECHLOIS2022_0136";"PECHLOIS2022_0136_C";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,8705;9,47917;"pe";2,8;3;09:00:00;10:54:00;11:00:00;01:54:00;"accessibilite, conNAissance, tranquilite";"rocheux";"NA";"cru";"crevette";"0";"0";"0";"mag_spe";"palangrotte";"Serranus scriba";1;10;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"42°52,23'";NA;NA;NA;"9°28,75'";02:00:00;"secondaire";"min_cons";"1";NA;NA;NA;NA
"172";"PNMCA";246;"PECHLOIS2022_0136";"PECHLOIS2022_0136_C";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,8705;9,47917;"pe";2,8;3;09:00:00;10:54:00;11:00:00;01:54:00;"accessibilite, conNAissance, tranquilite";"rocheux";"NA";"cru";"crevette";"0";"0";"0";"mag_spe";"palangrotte";"Trachurus trachurus";2;21,5;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"42°52,23'";NA;NA;NA;"9°28,75'";02:00:00;"secondaire";"NA";"NA";NA;NA;NA;NA
"173";"PNMCA";247;"PECHLOIS2022_0136";"PECHLOIS2022_0136_D";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,89883;9,47883;"pe";14,5;2;06:30:00;11:09:00;11:00:00;04:39:00;"accessibilite, conNAissance";"aucun_part";"NA";"0";"0";"0";"0";"0";"grande_s";"palangrotte";"Coris julis";2;22;276;NA;"NA";29,6774193548387;NA;"NA";NA;NA;NA;"42°53,93'";NA;NA;NA;"9°28,73'";04:30:00;"secondaire";"NA";"NA";NA;NA;NA;NA
"174";"PNMCA";247;"PECHLOIS2022_0136";"PECHLOIS2022_0136_D";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,89883;9,47883;"pe";14,5;2;06:30:00;11:09:00;11:00:00;04:39:00;"accessibilite, conNAissance";"aucun_part";"NA";"0";"0";"0";"0";"0";"grande_s";"palangrotte";"Serranus scriba";15;15;1200;1500;"NA";129,032258064516;NA;"NA";NA;NA;NA;"42°53,93'";NA;NA;NA;"9°28,73'";04:30:00;"secondaire";"min_cons";"10";NA;NA;NA;NA
"175";"PNMCA";247;"PECHLOIS2022_0136";"PECHLOIS2022_0136_D";2022-08-05;"2022";"08";"05";"Perrine_DESVERONNIERES";0;29;"0";"NA";"NA";"0_10";"pre_quart";42,89883;9,47883;"pe";14,5;2;06:30:00;11:09:00;11:00:00;04:39:00;"accessibilite, conNAissance";"aucun_part";"NA";"0";"0";"0";"0";"0";"grande_s";"palangrotte";"Sparus aurata";3;10;300;NA;"NA";32,258064516129;NA;"NA";NA;NA;NA;"42°53,93'";NA;NA;NA;"9°28,73'";04:30:00;"secondaire";"maille";"3";NA;NA;NA;NA
"176";"PNMCA";248;"PECHLOIS2022_0137";"PECHLOIS2022_0137_A";2022-08-12;"2022";"08";"12";"Perrine_DESVERONNIERES";2;27;"0";"NA";"S";"75_100";"pln_lune";NA;NA;"pe";84;3;06:00:00;09:25:00;11:00:00;03:25:00;"abondance";"aucun_part";"Pagrus pagrus";"mll";"calamar";"0";"0";"0";"vous_meme";"traine de fond";"Diplodus annularis";3;20;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";05:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"177";"PNMCA";248;"PECHLOIS2022_0137";"PECHLOIS2022_0137_A";2022-08-12;"2022";"08";"12";"Perrine_DESVERONNIERES";2;27;"0";"NA";"S";"75_100";"pln_lune";NA;NA;"pe";84;3;06:00:00;09:25:00;11:00:00;03:25:00;"abondance";"aucun_part";"Pagrus pagrus";"mll";"calamar";"0";"0";"0";"vous_meme";"traine de fond";"Serranus cabrilla";3;18,3333333333333;NA;800;"NA";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";05:00:00;"resident";"min_cons";"1";NA;NA;NA;NA
"178";"PNMCA";249;"PECHLOIS2022_0137";"PECHLOIS2022_0137_B";2022-08-12;"2022";"08";"12";"Perrine_DESVERONNIERES";1;27;"0";"NA";"S";"75_100";"pln_lune";NA;NA;"pe";44,8;2;07:00:00;10:00:00;10:00:00;03:00:00;"conNAissance";"aucun_part";"NA";"mll";"calamar";"0";"0";"0";"mag_peche";"traine de fond";"Dentex dentex";1;80;NA;7000;"oui";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";03:00:00;"touriste";"NA";"NA";NA;NA;NA;NA
"179";"PNMCA";251;"PECHLOIS2022_0137";"PECHLOIS2022_0137_D";2022-08-12;"2022";"08";"12";"Perrine_DESVERONNIERES";1;29,2;"0";"NA";"NA";"50_75";"pln_lune";43,01517;9,5725;"pe";30;1;07:30:00;11:00:00;12:00:00;03:30:00;"tranquille";"aucun_part";"Pagellus bogaraveo";"0";"0";"pss";"severau";"0";"vous_meme";"traine de fond";"Dentex dentex";1;60;NA;5000;"NA";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";04:30:00;"secondaire";"NA";"NA";NA;NA;NA;NA
"180";"PNMCA";253;"PECHLOIS2022_0137";"PECHLOIS2022_0137_F";2022-08-12;"2022";"08";"12";"Perrine_DESVERONNIERES";1;29;"0";"NA";"S";"50_75";"pln_lune";NA;NA;"pe";25;1;07:00:00;11:35:00;12:00:00;04:35:00;"tranquille";"rocheux";"NA";"0";"0";"0";"0";"0";"mag_spe";"ligne morte";"Coris julis";NA;NA;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";05:00:00;"touriste";"NA";"NA";NA;NA;NA;NA
"181";"PNMCA";253;"PECHLOIS2022_0137";"PECHLOIS2022_0137_F";2022-08-12;"2022";"08";"12";"Perrine_DESVERONNIERES";1;29;"0";"NA";"S";"50_75";"pln_lune";NA;NA;"pe";25;1;07:00:00;11:35:00;12:00:00;04:35:00;"tranquille";"rocheux";"NA";"0";"0";"0";"0";"0";"mag_spe";"ligne morte";"Diplodus annularis";NA;NA;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";05:00:00;"touriste";"NA";"NA";NA;NA;NA;NA
"182";"PNMCA";253;"PECHLOIS2022_0137";"PECHLOIS2022_0137_F";2022-08-12;"2022";"08";"12";"Perrine_DESVERONNIERES";1;29;"0";"NA";"S";"50_75";"pln_lune";NA;NA;"pe";25;1;07:00:00;11:35:00;12:00:00;04:35:00;"tranquille";"rocheux";"NA";"0";"0";"0";"0";"0";"mag_spe";"ligne morte";"Serranus cabrilla";NA;NA;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";05:00:00;"touriste";"NA";"NA";NA;NA;NA;NA
"183";"PNMCA";253;"PECHLOIS2022_0137";"PECHLOIS2022_0137_F";2022-08-12;"2022";"08";"12";"Perrine_DESVERONNIERES";1;29;"0";"NA";"S";"50_75";"pln_lune";NA;NA;"pe";25;1;07:00:00;11:35:00;12:00:00;04:35:00;"tranquille";"rocheux";"NA";"0";"0";"0";"0";"0";"mag_spe";"ligne morte";"Serranus scriba";50;NA;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";05:00:00;"touriste";"NA";"NA";NA;NA;NA;NA
"184";"PNMCA";257;"PECHLOIS2022_0139";"PECHLOIS2022_0139_D";2022-08-25;"2022";"08";"25";"Perrine_DESVERONNIERES";0;26,6;"0";"NA";"NA";"0_10";"pre_quart";NA;NA;"pe";84;1;06:00:00;10:04:00;10:30:00;04:04:00;"conNAissance";"herbiers";"NA";"mll";"poulpe";"0";"0";"0";"mag_spe";"traine de fond";"Labrus bergylta";1;33;494,082412556166;969,783826094956;"NA";121,495675218729;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";04:30:00;"touriste";"NA";"NA";NA;NA;NA;NA
"185";"PNMCA";257;"PECHLOIS2022_0139";"PECHLOIS2022_0139_D";2022-08-25;"2022";"08";"25";"Perrine_DESVERONNIERES";0;26,6;"0";"NA";"NA";"0_10";"pre_quart";NA;NA;"pe";84;1;06:00:00;10:04:00;10:30:00;04:04:00;"conNAissance";"herbiers";"NA";"mll";"poulpe";"0";"0";"0";"mag_spe";"traine de fond";"Serranus cabrilla";3;15;111,319094262134;NA;"NA";27,3735477693772;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";04:30:00;"touriste";"min_cons";"3";NA;NA;NA;NA
"186";"PNMCA";257;"PECHLOIS2022_0139";"PECHLOIS2022_0139_D";2022-08-25;"2022";"08";"25";"Perrine_DESVERONNIERES";0;26,6;"0";"NA";"NA";"0_10";"pre_quart";NA;NA;"pe";84;1;06:00:00;10:04:00;10:30:00;04:04:00;"conNAissance";"herbiers";"NA";"mll";"poulpe";"0";"0";"0";"mag_spe";"traine de fond";"Sparus aurata";1;30;364,382319276656;NA;"NA";89,6022096581941;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";04:30:00;"touriste";"NA";"NA";NA;NA;NA;NA
"187";"PNMCA";258;"PECHLOIS2022_0139";"PECHLOIS2022_0139_E";2022-08-25;"2022";"08";"25";"Perrine_DESVERONNIERES";0;26;"0";"NA";"NA";"0_10";"pre_quart";42,966;9,3487;"pe";NA;1;08:00:00;11:13:00;23:00:00;03:13:00;"conNAissance";"rocheux";"Loligo vulgaris";"mll";"crevette";"0";"0";"0";"vous_meme";"palangrotte";"Diplodus sargus";7;10;118,87799349924;119;"NA";36,9568891707481;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";15:00:00;"resident";"maille";"7";NA;NA;NA;NA
"188";"PNMCA";260;"PECHLOIS2022_0139";"PECHLOIS2022_0139_G";2022-08-25;"2022";"08";"25";"Perrine_DESVERONNIERES";0;26,8;"0";"NA";"NA";"0_10";"pre_quart";NA;NA;"pe";35;1;07:00:00;12:12:00;14:00:00;05:12:00;"autre";"rocheux";"Dentex dentex";"mll";"0";"0";"0";"0";"grande_s";"palangrotte";"Coris julis";1;NA;NA;NA;"NA";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";07:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"189";"PNMCA";260;"PECHLOIS2022_0139";"PECHLOIS2022_0139_G";2022-08-25;"2022";"08";"25";"Perrine_DESVERONNIERES";0;26,8;"0";"NA";"NA";"0_10";"pre_quart";NA;NA;"pe";35;1;07:00:00;12:12:00;14:00:00;05:12:00;"autre";"rocheux";"Dentex dentex";"mll";"0";"0";"0";"0";"grande_s";"palangrotte";"Serranus scriba";10;20;1157,78237720163;NA;"NA";222,650457154159;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";07:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"190";"PNMCA";260;"PECHLOIS2022_0139";"PECHLOIS2022_0139_G";2022-08-25;"2022";"08";"25";"Perrine_DESVERONNIERES";0;26,8;"0";"NA";"NA";"0_10";"pre_quart";NA;NA;"pe";35;1;07:00:00;12:12:00;14:00:00;05:12:00;"autre";"rocheux";"Dentex dentex";"mll";"0";"0";"0";"0";"grande_s";"palangrotte";"Serranus scriba";3;20;347,334713160489;NA;"NA";66,7951371462478;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";07:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"191";"PNMCA";262;"PECHLOIS2023_0140";"PECHLOIS2023_0140_A";2023-02-03;"2023";"02";"03";"Anouk_LAURENT";1;13;"0";"NA";"SO";"10_25";"nouv_lune";42,7732;9,14112;"pe";54;2;08:30:00;12:00:00;12:00:00;03:30:00;"NA";"NA";"Pagellus erythrinus, Serranus cabrilla";"0";"crevette";"0";"0";"0";"0";"NA";"Pagellus erythrinus";1;18;65,2087218884787;1363;"oui";9,31553169835411;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";03:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"192";"PNMCA";262;"PECHLOIS2023_0140";"PECHLOIS2023_0140_A";2023-02-03;"2023";"02";"03";"Anouk_LAURENT";1;13;"0";"NA";"SO";"10_25";"nouv_lune";42,7732;9,14112;"pe";54;2;08:30:00;12:00:00;12:00:00;03:30:00;"NA";"NA";"Pagellus erythrinus, Serranus cabrilla";"cru";"crevette";"0";"0";"0";"0";"palangrotte";"Serranus cabrilla";20;18;1297,87321329627;NA;"oui";185,410459042324;NA;"NA";NA;NA;NA;"42°46,392'";NA;NA;NA;"9°08,467'";03:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"193";"PNMCA";263;"PECHLOIS2023_0140";"PECHLOIS2023_0140_B";2023-02-03;"2023";"02";"03";"Anouk_LAURENT";1;13;"0";"NA";"SO";"10_25";"nouv_lune";42,77962;9,14257;"pe";69,2;1;06:00:00;12:20:00;12:00:00;06:20:00;"NA";"NA";"Polyprion americanus";"mll";"encornet";"0";"0";"0";"0";"palangrotte";"Pagellus bogaraveo";3;30;1161,34686039377;1161;"oui";183,370556904279;NA;"NA";NA;NA;NA;"42°46,777'";NA;NA;NA;"9°08,554'";06:00:00;"resident";"maille";"3";NA;NA;NA;NA
"194";"PNMCA";264;"PECHLOIS2023_0140";"PECHLOIS2023_0140_C";2023-02-03;"2023";"02";"03";"Anouk_LAURENT";1;13;"0";"NA";"SO";"10_25";"nouv_lune";42,78038;9,18702;"pe";0;1;07:00:00;12:40:00;15:00:00;05:40:00;"NA";"NA";"NA";"0";"calamar";"0";"0";"0";"0";"NA";"Pagellus erythrinus";1;26;199,799664445942;1941;"oui";35,2587643139898;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";08:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"195";"PNMCA";264;"PECHLOIS2023_0140";"PECHLOIS2023_0140_C";2023-02-03;"2023";"02";"03";"Anouk_LAURENT";1;13;"0";"NA";"SO";"10_25";"nouv_lune";42,78038;9,18702;"pe";0;1;07:00:00;12:40:00;15:00:00;05:40:00;"NA";"NA";"NA";"0";"calamar";"0";"0";"0";"0";"NA";"Serranus cabrilla";2;12;37,4430904604662;NA;"non";6,60760419890581;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";08:00:00;"resident";"min_cons";"2";NA;NA;NA;NA
"196";"PNMCA";264;"PECHLOIS2023_0140";"PECHLOIS2023_0140_C";2023-02-03;"2023";"02";"03";"Anouk_LAURENT";1;13;"0";"NA";"SO";"10_25";"nouv_lune";42,78038;9,18702;"pe";0;1;07:00:00;12:40:00;15:00:00;05:40:00;"NA";"NA";"NA";"mll";"calamar";"0";"0";"0";"0";"palangrotte";"Spondyliosoma cantharus";7;25;1704,37050908672;NA;"oui";300,771266309421;NA;"NA";NA;NA;NA;"42°46,823'";NA;NA;NA;"9°11,221'";08:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"197";"PNMCA";265;"PECHLOIS2023_0141";"PECHLOIS2023_0141_A";2023-02-10;"2023";"02";"10";"Anouk_LAURENT";1;11;"1";"N";"S";"0_10";"pre_quart";42,87497;9,30785;"pe";61,8;2;07:00:00;11:00:00;13:00:00;04:00:00;"NA";"NA";"Dentex dentex, Pagrus pagrus";"mll, cru";"calamar, crevette";"0";"0";"0";"0";"traine de fond";"Dentex dentex";1;50;1719,03557650041;1719;"oui";214,879447062552;NA;"NA";NA;NA;NA;"42°52,498'";NA;NA;NA;"9°18,471'";06:00:00;"resident";"NA";"NA";NA;NA;NA;NA
"198";"PNMCA";266;"PECHLOIS2023_0142";"PECHLOIS2023_0142_A";2023-02-16;"2023";"02";"16";"Anouk_LAURENT";0;12;"0";"NA";"NA";"75_100";"dern_quart";42,73348;9,46572;"pe";21;2;09:30:00;10:28:00;11:30:00;00:58:00;"NA";"NA";"Dentex dentex, Sparus aurata";"0";"0";"0";"0";"0";"mag_spe";"palangrotte";"Coris julis";9;11,5;101,161277429642;120;"non";52,3247986705043;NA;"NA";NA;NA;NA;"42°44,009'";NA;NA;NA;"9°27,943'";02:00:00;"resident";"min_cons";"9";NA;NA;NA;NA
"199";"PNMCA";266;"PECHLOIS2023_0142";"PECHLOIS2023_0142_A";2023-02-16;"2023";"02";"16";"Anouk_LAURENT";0;12;"0";"NA";"NA";"75_100";"dern_quart";42,73348;9,46572;"pe";21;2;09:30:00;10:28:00;11:30:00;00:58:00;"NA";"NA";"Dentex dentex, Sparus aurata";"0";"0";"0";"0";"0";"0";"NA";"Serranus cabrilla";1;12;18,7215452302331;NA;"non";9,68355787770678;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";02:00:00;"resident";"min_cons";"1";NA;NA;NA;NA
"200";"PNMCA";269;"PECHLOIS2023_0143";"PECHLOIS2023_0143_A";2023-02-22;"2023";"02";"22";"Anouk_LAURENT";0;NA;"0";"NA";"NA";"NA";"nouv_lune";43,13135;9,5254;"pe";NA;1;10:30:00;12:07:00;14:00:00;01:37:00;"NA";"NA";"Serranus cabrilla, Scorpaena scrofa";"cru";"crevette";"0";"0";"0";"0";"palangrotte";"Coris julis";2;10;14,7170432834114;1380;"non";9,10332574231634;NA;"NA";NA;NA;NA;"43°07,881'";NA;NA;NA;"9°31,524'";03:30:00;"resident";"min_cons";"2";NA;NA;NA;NA
"201";"PNMCA";269;"PECHLOIS2023_0143";"PECHLOIS2023_0143_A";2023-02-22;"2023";"02";"22";"Anouk_LAURENT";0;NA;"0";"NA";"NA";"NA";"nouv_lune";43,13135;9,5254;"pe";NA;1;10:30:00;12:07:00;14:00:00;01:37:00;"NA";"NA";"Serranus cabrilla, Scorpaena scrofa";"0";"crevette";"0";"0";"0";"0";"NA";"Diplodus sargus";1;21;158,446811209843;NA;"oui";98,0083368308308;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";03:30:00;"resident";"maille";"1";NA;NA;NA;NA
"202";"PNMCA";269;"PECHLOIS2023_0143";"PECHLOIS2023_0143_A";2023-02-22;"2023";"02";"22";"Anouk_LAURENT";0;NA;"0";"NA";"NA";"NA";"nouv_lune";43,13135;9,5254;"pe";NA;1;10:30:00;12:07:00;14:00:00;01:37:00;"NA";"NA";"Serranus cabrilla, Scorpaena scrofa";"0";"crevette";"0";"0";"0";"0";"NA";"Scorpaena scrofa";1;41;1207,18301686903;NA;"oui";746,71114445507;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";03:30:00;"resident";"NA";"NA";NA;NA;NA;NA
"203";"PNMCA";270;"PECHLOIS2023_0143";"PECHLOIS2023_0143_B";2023-02-22;"2023";"02";"22";"Anouk_LAURENT";0;NA;"0";"NA";"NA";"NA";"nouv_lune";43,12942;9,52687;"pe";NA;1;07:45:00;12:15:00;16:00:00;04:30:00;"NA";"NA";"Scorpaena scrofa, Pagrus pagrus, Phycis spp";"pss,mll,cru";"sardine, calamar, gambas";"0";"0";"0";"0";"tenya, madai";"Pagrus pagrus";1;10;17,8250187626749;195;"non";3,96111528059443;NA;"NA";NA;NA;NA;"43°07,765'";NA;NA;NA;"9°31,612'";08:15:00;"resident";"maille";"1";NA;NA;NA;NA
"204";"PNMCA";270;"PECHLOIS2023_0143";"PECHLOIS2023_0143_B";2023-02-22;"2023";"02";"22";"Anouk_LAURENT";0;NA;"0";"NA";"NA";"NA";"nouv_lune";43,12942;9,52687;"pe";NA;1;07:45:00;12:15:00;16:00:00;04:30:00;"NA";"NA";"Scorpaena scrofa, Pagrus pagrus, Phycis spp";"0";"sardine, calamar, gambas";"0";"0";"0";"0";"NA";"Scorpaena scrofa";1;20;147,980614782087;NA;"non";32,8845810626859;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";08:15:00;"resident";"maille";"1";NA;NA;NA;NA
"205";"PNMCA";270;"PECHLOIS2023_0143";"PECHLOIS2023_0143_B";2023-02-22;"2023";"02";"22";"Anouk_LAURENT";0;NA;"0";"NA";"NA";"NA";"nouv_lune";43,12942;9,52687;"pe";NA;1;07:45:00;12:15:00;16:00:00;04:30:00;"NA";"NA";"Scorpaena scrofa, Pagrus pagrus, Phycis spp";"0";"sardine, calamar, gambas";"0";"0";"0";"0";"NA";"Serranus cabrilla";2;11;28,6760624273593;NA;"non";6,37245831719095;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";08:15:00;"resident";"min_cons";"2";NA;NA;NA;NA
"206";"PNMCA";273;"PECHLOIS2023_0147";"PECHLOIS2023_0147_A";2023-04-19;"2023";"04";"19";"Anouk_LAURENT";0;15,6;"0";"NA";"NA";"0_10";"nouv_lune";43,02605;9,3988;"pe";15;2;07:30:00;12:10:00;12:00:00;04:40:00;"NA";"NA";"Pagellus erythrinus, soupe";"cru";"crevette";"0";"0";"0";"0";"palangrotte";"Coris julis";NA;NA;NA;NA;"non";NA;NA;"NA";NA;NA;NA;"43°01,5628'";NA;NA;NA;"9°23,9282'";04:30:00;"secondaire";"NA";"NA";NA;NA;NA;NA
"207";"PNMCA";273;"PECHLOIS2023_0147";"PECHLOIS2023_0147_A";2023-04-19;"2023";"04";"19";"Anouk_LAURENT";0;15,6;"0";"NA";"NA";"0_10";"nouv_lune";43,02605;9,3988;"pe";15;2;07:30:00;12:10:00;12:00:00;04:40:00;"NA";"NA";"Pagellus erythrinus, soupe";"0";"crevette";"0";"0";"0";"0";"NA";"Serranus cabrilla";NA;NA;NA;NA;"non";NA;NA;"NA";NA;NA;NA;"NA";NA;NA;NA;"NA";04:30:00;"secondaire";"NA";"NA";NA;NA;NA;NA
